Date,AlgaeMeanCC,AlgaeMeanCI,AlgaeMeanHA,AlgaeMeanLA,AlgaeMeanSN,AlgaeMeanWAT,AlgaeSTDCC,AlgaeSTDCI,AlgaeSTDHA,AlgaeSTDLA,AlgaeSTDSN,AlgaeSTDWAT,ClassCountCC,ClassCountCI,ClassCountHA,ClassCountLA,ClassCountSN,ClassCountWAT,DensityMeanCC,DensityMeanCI,DensityMeanHA,DensityMeanLA,DensityMeanSN,DensityMeanWAT,DensitySTDCC,DensitySTDCI,DensitySTDHA,DensitySTDLA,DensitySTDSN,DensitySTDWAT,DustMeanCC,DustMeanCI,DustMeanHA,DustMeanLA,DustMeanSN,DustMeanWAT,DustSTDCC,DustSTDCI,DustSTDHA,DustSTDLA,DustSTDSN,DustSTDWAT,GrainMeanCC,GrainMeanCI,GrainMeanHA,GrainMeanLA,GrainMeanSN,GrainMeanWAT,GrainSTDCC,GrainSTDCI,GrainSTDHA,GrainSTDLA,GrainSTDSN,GrainSTDWAT,DOY
,3789.51753374326,7392.5497499125,134734.663059409,34797.1298238677,2064.18454362688,2246.57984570217,19190.0658370852,19057.7823472113,100410.638594204,58976.4938249742,5450.82676237189,11487.4513536277,115589.166666667,5093585.66666667,127388,423772.833333333,12550494.1666667,33344,321.705087938079,522.66410570844,324.079204283006,347.935578111562,609.684205634822,242.477611874447,36.8569482427935,163.763294078604,34.6425917080591,146.89140012295,105.64034798649,64.4205527905851,18568.7783054867,26057.6680231944,11012.9804823905,4862.73090760524,14834.0155353792,4422.51864074884,15575.0661962174,33434.0936027004,15216.6109136233,8347.38508585742,29466.7888859845,10952.9699779601,12890.3979561667,9414.5536265353,13082.3080120001,12017.8294105373,5229.60359797261,15939.6579884353,1430.41968242614,4062.71646867321,1754.79916607271,2442.64988555927,3479.63156353423,3301.28170671381,
,4842.98988272847,7633.44812517778,143172.849746618,38999.4789610202,2671.95083030249,2989.53880483588,26333.8366765106,20987.1481917801,107564.142271532,67227.0898275733,5942.78707472115,13240.2179727017,105570.333333333,4997568.33333333,121770.833333333,398335.5,12340258,28325.8333333333,321.816021640042,529.665076526692,326.847953059818,350.834574265222,610.137951285996,233.975202730159,37.81764391615,183.629949961041,31.5653229741977,161.611229137006,109.295806598823,72.1996511117272,16099.7270219549,29662.7450467372,11857.3576154411,7603.19326025974,15117.0277635524,4130.12620793802,15348.9080479125,36092.7993489352,15221.4667586539,11586.9455733706,30304.8758125086,10696.717611869,12839.4282035855,9013.52760674009,12838.6134240723,11805.611893048,5073.00469154554,15725.3265154449,1291.8762186666,4309.63604857062,1387.96016392664,2614.16471075379,3542.03311286699,3120.24544241796,
,3856.45084835528,6816.93622320424,137930.406270299,38083.400818185,1204.96480748673,3613.68184937733,28713.0344823311,19527.064764306,105597.930427914,67189.4513312835,5853.77080803942,21892.7279473849,104129.5,5288771.66666667,123684.333333333,403018.666666667,12041168.6666667,27130.8333333333,322.495080696625,533.593523013636,329.840321453386,359.212233248935,610.199329060836,220.923827090128,38.5038363772553,175.541580047485,25.3295102848469,166.676828933184,109.705578671463,87.8568867055739,15208.3199431108,28739.5023523691,11359.0128354371,7044.91856572832,16229.1733644816,4430.65130540073,14352.7047541772,35682.3668710609,14860.9864697073,12000.3375676544,32242.8348157759,11832.0790050083,12779.9195151367,8532.64702554843,12660.7931437841,11747.2605010414,4906.11085007422,15566.8493785199,1145.37544445461,4159.34986445975,927.965543057942,2343.0313518298,3599.68245961762,3156.72970237579,
,3127.47811793135,509.775579940981,83711.8962250237,9361.97101088646,106.4385030614,1015.40852419743,20414.1628701679,3841.71181388443,82048.04678935,23890.0353088114,1132.86990451232,3511.38725469562,123762,7746770.83333333,144744.833333333,554167,9984230.66666667,21027.8333333333,325.849289933223,649.104817543055,332.067662628826,417.352936764052,668.506654388961,279.28561374271,22.7097569335573,87.5532498491702,16.2903498166257,140.529650206095,35.1525373755538,43.2680037926767,12624.44712797,24011.7083922896,11324.3371409443,5520.46393687833,7503.90016837254,5400.90228361348,12411.0755873073,29265.9086336711,12673.9172979499,8607.98600203378,17644.3781829774,7603.27934691437,12651.8989057325,5795.99274736236,12563.1142373029,12414.3788773338,2725.84331729064,13751.8047525611,522.408253472721,3315.71330896695,479.230816595261,1166.70445140316,1296.0379040064,1315.13960024429,
,1713.0915311359,225.703059128964,60105.3984183891,6463.63680449772,12.1530619356903,53.1235968107413,12187.0589324575,2118.74944174899,66098.9134920065,16699.3154221232,228.089657993398,1725.03350835852,70916.5,8640725.16666667,120891,412790.5,8611632.33333333,8650.33333333333,333.465089148624,640.327477971184,333.976351274881,414.503352539475,662.571171592742,374.381368267831,3.90823232249911,89.7832299192795,9.29233796188562,120.86479744056,36.2069499015941,49.7255263341661,11884.1052312158,27270.4245614326,11900.9568966194,10219.7488778238,8553.33111745868,1274.36701218357,10788.3624133767,31043.5969960048,11481.565291434,13535.6572474313,18409.8082846109,4493.25874597211,12497.2920539973,7206.60423919994,12484.8922477825,12313.5007203869,3641.18756165709,11652.8384279476,75.5757058705552,3663.81625420761,209.465960943937,1229.09939688182,2350.30830173645,1015.22397344259,
,1945.91121046432,334.217043964481,90319.5300588407,10520.8237822076,35.2520187463659,462.834207944974,17634.804319558,2063.29936099548,96524.221511452,24491.3360521004,399.272911916762,7173.84303400718,76368.3333333333,8331101.66666667,127416.5,471165,8867866.5,9764.66666666667,399.943373885371,754.343911247335,400.67761033446,496.007630839689,791.985826572697,403.768222822508,2.55541879430634,122.535335121774,11.2584544174493,150.396398188181,49.2936635577237,32.9586761601654,15822.4130358411,37075.2525317802,14792.543619886,15292.9047747873,12589.776841103,1250.34686693558,13357.4022078459,41964.8430470751,13964.9322357816,20828.9866259365,26091.1945963545,4949.4535556568,14994.9582767106,6939.58779076262,14972.7180444058,14177.9918554211,4072.36292789423,14887.0401502006,155.575277132078,4247.86664656629,301.384268787581,2135.68347202495,2106.2007745764,760.023774451008,
,1544.7009258036,457.618424078941,89722.80914823,5976.1637365433,20.6976465266971,218.054303293243,16563.0953322526,2303.6757394804,86530.9668867191,15208.5308351334,300.350106344339,5062.5188589181,96093.6666666667,9136905,122331,576776.166666667,8025853.5,19571.6666666667,399.977180259583,772.59611844173,400.467367613636,510.261094262033,798.013239816078,403.143116494751,0.638660751332141,89.460079914201,7.96600953123826,134.479878137738,27.6148067214542,19.001165252623,14454.3607807184,25131.3520449933,9538.87526592739,3753.23728460284,7357.53936860218,142.232665318823,12686.104094538,34150.6710028721,12233.4387164891,7114.62586576073,18299.8368822687,1273.21013587019,15000.0233494032,5766.72989406038,14988.4399060343,14450.6753694774,2783.49530827676,14966.5456981488,1.3650944264992,3294.39629019842,184.100991514933,1497.67982739606,901.603660249107,292.962834329022,
,1395.95745119697,547.336041941726,98921.135028978,6831.05912836021,54.4880979535251,241.533638937497,15821.920429547,2881.72846767868,92932.8362090122,18185.1420347972,707.649333496119,4624.50581566525,99800.8333333333,9750989.66666667,134869.333333333,821742.666666666,7131786.5,45602.6666666667,399.336783530661,778.353741948495,400.4642871985,514.658573413357,800.917342250811,402.327242689412,4.97558818929196,93.208715256538,8.60774919649622,145.645485938704,32.2401158242834,25.7920217816497,15503.0961147263,23991.7245484596,8313.50208925137,3936.56724059966,10077.715444662,348.492048795039,13889.6453472345,31935.0698055542,12751.4336288164,7310.04763350604,19717.8102651134,2206.24704644442,15004.7412167929,6234.32753264517,14991.2789966473,14660.6216898031,2875.72291472833,14993.0158197613,52.5321649924537,3337.15228001635,198.156278647884,1433.27614548558,1015.56095425154,437.989380703499,
,3947.69154933657,436.20815241089,99232.3613984816,6834.56522025202,80.5036137147787,310.667515690575,23076.2840402333,2701.46673108502,92018.9437208074,15882.690073491,955.853327786355,6121.7889553296,106342.666666667,10230076,162975,1080336,6351776.5,38254.8333333333,400.001901994599,774.587808397417,400.571839854337,532.533571373503,802.279672478581,403.860930610315,0.434365614731461,101.422865147812,9.40305388708668,152.702359489095,32.7765177818162,21.858278043572,14796.3971309933,26489.7275630401,8972.90877680475,3600.90642053668,7784.99030194308,91.5799936585306,13858.6447856493,33195.6869181963,12586.5127616525,8049.53422147453,18350.2156031746,1138.57725035151,15000,7156.9852448291,14986.8367369345,14612.6132858062,2943.59616810279,14960.8407736642,0,3721.84107556386,215.525971075881,1410.86293156162,1181.06000426972,308.961269678935,
,4512.25374650101,611.56425250104,102496.558120299,8232.41274714798,95.8173396091242,360.72129011355,23551.496187393,3226.61873826404,96482.1387668403,16710.3726454417,1107.53312099559,6428.93686746851,98568.1666666667,10362829.8333333,140486.5,969843.5,6350650.5,48038.8333333333,399.969877983968,774.76655877486,400.491693844,544.095923286593,801.889969533177,404.28128391856,1.42438748082806,112.780761005538,9.96346383963281,160.28328566772,42.8913479975685,25.6645256614656,15994.1276779951,29036.36842114,10331.5046721063,5193.2761944711,11046.4897352045,254.966379866704,14016.5221274379,35596.7614905227,13039.5316056391,10302.7113001388,22879.4702359495,2502.78258036836,15000.5714299759,7033.61416288588,14981.1782928252,14509.7138394844,3429.83569056019,14956.4478699346,19.6484661786896,3879.50249562352,262.694036988477,1661.89065422612,1728.61067445602,371.907420078553,
,5754.76986144462,826.759147050359,114670.875920334,10597.4611974705,151.614035276695,451.750060747179,31493.6307423298,4350.44175473703,105403.34050853,21603.1441257708,1754.36350827197,8041.1877279698,97486.5,10412021,137135.166666667,924622.166666667,6362894,33407,399.665792332719,780.416939579358,400.428902183291,550.696665965007,805.415334006625,402.123920977279,4.23945385102175,134.048881391103,11.3147350948411,181.308562051538,56.4057777661995,30.850727396046,15413.0920356579,33884.9919442723,11456.4655346763,6292.02753620462,14239.2020468979,349.056103529349,14191.0153921987,40397.8875027155,13904.713301665,12170.5162063033,26597.5185613698,3169.9722571652,15005.9263636497,6912.60379520626,14978.8260819108,14501.4229419075,3481.20466398016,14992.8027196519,70.7887688239766,4312.57202918934,305.948346011852,1968.15064577216,2204.29409241326,447.735757218543,
,6741.63883780242,1038.60578881671,127891.773958671,12904.939770042,203.899721189338,715.760542144709,36790.0884920175,5420.90870320356,114600.183846004,26255.7860308435,2227.4132742062,9661.77599793134,97943.5,10411501.6666667,137074.166666667,924501.666666666,6362626.5,33918.3333333333,397.662037435096,786.967787807676,400.392199012879,560.011583002764,809.280470977953,395.781835169291,15.8296129427547,155.355921862703,12.9792681571349,204.150624267547,69.585444041075,54.3342884725653,15920.9944363478,38917.781111341,12504.3877183739,7398.34998075594,17549.0618521726,734.510279901655,15172.1248964668,45429.6035216983,14734.0654008165,14091.0962855623,30983.9985561824,4596.77506561475,15073.3841425117,6831.59836847577,14976.7241034648,14511.1116396312,3593.4653541814,15127.8303699864,420.925106307403,4690.47292805836,347.271549858645,2271.653253769,2563.87424105892,979.906734635789,
,4323.72980762437,1034.79534097092,141699.727572261,13670.8291874847,247.186859838521,582.280024097489,30114.6333701242,5190.49811811597,115180.714620612,26335.6883309541,2424.22377352876,9163.13367359877,124070,10257426.8333333,229215.5,1413250,5904195.83333333,53565.8333333333,399.231488246747,784.021570508764,400.488992361578,547.898452668394,800.485132554889,390.139895381034,8.95670157513641,135.220449414574,10.9523110102419,196.063173457832,67.3152806999342,61.9997402337054,15011.6016585995,31902.3255912232,9061.55239873253,2019.50152894483,20354.3932066765,427.692345385264,14553.6640783721,42929.9790295268,14664.6924427063,8361.32089978661,31709.1053969649,3218.48835648904,15013.0106549717,6089.537327993,14982.4297370282,14020.6383160808,2784.08941301112,15158.0451125078,166.126260927857,4004.13514560994,286.136994253573,2208.68022307498,1530.97911487755,959.775997406472,
,2169.38721572231,500.604043120956,98854.1047415101,5615.6530673351,36.5727377487534,106.130391209684,16100.8988838109,2047.51918123416,85919.8800603156,10709.5208892097,730.811832188595,3702.75609764922,153980.5,11114710.6666667,284027.166666667,2357726.5,4092624.66666667,78233.3333333333,400.000668970855,758.322849084297,400.210299909471,512.813395705398,798.513610352901,400.107842664576,0.618626990876971,105.711330261715,5.1553021129501,135.040412595111,30.2224140194128,4.84855007473941,14606.2830879398,18111.0221475627,4596.79928777162,1443.8633148927,14756.0467715544,19.6329947812022,14594.885993596,30034.4927513277,11365.5927296232,5037.38198450414,25264.806279221,440.131027154777,14999.9835871935,8223.93149039237,14994.7311654933,13975.3596582014,3314.83590041303,14998.3354721568,7.54136075189444,3574.40929201184,96.0874020741651,1890.4515773826,1193.88485997459,84.5778819443917,
,9045.77543565111,586.322349221299,87892.0292128729,5518.99628624776,24.8336138943957,140.536740562426,37299.5678960282,2439.35137164678,85502.8707390011,10408.9235586017,774.868233350205,3783.96615700048,132107.333333333,10884956.6666667,319027,2632277.16666667,3901414.33333333,61083.5,400.001788207051,769.677887748853,400.924255171042,538.063808063177,798.516405523742,400.000984805114,0.290828556577032,96.9613245830696,10.1365842854599,138.822607490806,31.3723871960905,0.215465906687025,12873.0752812369,16655.8918488732,4527.63494066031,1719.29687869371,19095.2578928028,46.9570972526512,13470.6952461819,26822.2467235195,9708.39913430078,3918.40147849974,27814.0988672136,279.731588664956,15000.0040025416,8110.91713756142,14999.4687366899,13988.819787008,2934.19396361049,15000.1705394346,1.78941813749624,3489.18228162773,107.01538198057,1930.50534561779,1225.50417443993,17.8312013116765,
,4562.50801490985,556.853271951603,59062.9952414214,6147.53855971934,392.233553841793,307.302965958937,22787.9807393911,2783.32511084407,68260.120452486,12558.3194471898,2209.77587852147,6251.65550207685,172384.5,9890295,511958.333333333,2962824.5,4389009.5,44790.3333333333,399.99870613513,759.469898454822,401.067735894326,521.143274054225,770.840896157733,399.88218680693,0.47206710740867,108.904894781455,11.3760055317939,138.316770302051,58.8490115740906,5.05080798123648,13551.3637921045,18560.0018922241,7523.46050826766,3440.13205824749,12623.1334655898,115.367280213311,12586.7707305717,27516.5741737187,10703.9315633436,7248.45785531716,23910.416112449,916.742757900798,15000.0363660282,9230.98739907452,14993.0254558544,14497.2222187883,4644.73551655649,15000.9692780578,7.21053049420121,3605.40194876311,181.029156859122,1280.2873535938,2277.76860574831,37.9364387180962,
,3892.36030154397,1201.94892736103,67120.8490290442,10997.3297998334,1066.12917767437,339.8325926768,21711.0235366593,6804.52618129113,73462.5583727771,22429.7464288247,5873.61958853405,7435.14600663346,156794.166666667,8037319.5,527112,3038778.33333333,6226780.16666667,50762.5,399.999200386871,750.397689532334,400.100263982225,511.71977140985,743.650268336852,400.009142405126,0.229296319200789,139.883548344825,7.74244329988174,141.403715251977,97.6151335039785,2.62581614966986,14468.4008979351,20715.0152634694,7266.61001888394,3750.107537727,11477.246478871,74.4609399848883,13292.2124493493,30978.4394798163,11544.2023611223,8644.95653745477,23760.0753359096,804.128389349094,15000.0261666291,10004.4326264319,14990.2687200698,14633.1146978271,6416.42058413285,15000.746005301,3.78690386314406,3769.73649955402,169.733461948402,1222.7770319207,3120.1474071959,21.1496913843365,
,3958.91749535762,1271.59972619722,75932.1288435814,13030.589798727,1252.14844399275,98.2047750284193,19871.9684336127,7751.75595032894,73360.5634664202,25557.7302621094,6891.01604037182,2740.49504001974,137796.666666667,8245617.16666667,680198.5,2865085,5954785,43944.1666666667,399.983984210247,715.814043061917,400.347660967919,457.653304675881,729.084412500839,399.775846323459,0.855009872180816,138.593052891767,6.12908040600854,114.329778535449,105.166688329008,4.11971499250426,13063.1500306601,9614.2110058144,4103.14809543912,1628.34127971302,8817.7088842946,77.3168223014344,12975.5288133691,16820.8158603506,8221.08776064874,2886.31412342134,18684.7804651935,621.380989612827,15000.2020571631,12367.0524416426,14997.7411832041,14961.5266015616,8776.64352562236,15003.1680623272,13.3021681223402,3402.69722845302,83.1404971455508,751.631679381426,3567.32716672108,49.2311063567677,
,13096.9666725725,1628.3507239984,91293.7887103633,16016.1520959883,1497.60865941666,1589.56515528916,39898.0492046668,9897.07672145511,83789.9368136991,32090.3815438294,8460.53180735875,11047.981236729,173634,7934336.83333333,730715.833333333,2789569.5,6131407,43889.8333333333,399.760193580789,711.375937283189,400.40680228134,455.859992048964,720.274549090164,397.430217282684,5.04866798899053,164.854801245575,7.65187457241601,136.966082239919,122.143723202166,15.8603768829532,13358.933901163,15409.1107057627,5251.3794870073,2727.9869033456,12754.7505703923,280.836625309308,13144.9726584872,22397.1898098813,8692.34897920232,4327.29233335598,25270.5080195807,1786.60596417648,15002.2969707955,12867.1923781025,14998.593638181,14999.93956692,9468.40673710297,15022.6695673631,78.749596705753,4100.13728965867,114.394993095058,1121.86862997064,4603.04384914035,220.981174118135,
,2737.1335103287,1661.01249049949,83853.4819569841,14973.6984289361,1628.33968405039,117.008931504048,14534.4875246007,9537.46524553,74132.8718954194,29146.3027245059,7894.71927441335,2608.70571595502,219826,8167141.5,748058.5,2879837.33333333,6089125.16666667,43736.6666666667,396.160597906521,730.934003277864,400.260571386518,467.878178802691,714.702870866362,378.237003440218,22.6847231443187,143.312416369872,7.11557813083116,135.281323824304,118.059436632464,43.2747786502745,13485.0076456127,25977.9500894221,7013.66787696532,4293.35997026416,10306.9956532019,305.456522136214,12518.1587571307,32805.5538686192,10069.7681588174,6808.6139382603,22069.481551511,2090.5286132288,15122.7738007597,11499.0689477521,14995.2759568489,14747.8156864454,8609.87994261728,15564.8227352973,651.995604072308,3975.45641563709,163.277849309116,1439.60204961086,3226.55377177,1039.34705370746,
,8236.88764641398,534.599870728475,75463.1071950386,8824.91074304061,100.367888290884,602.014119961968,28517.9046942861,2500.96734252651,73887.5575930598,16084.532054587,810.116069599826,8389.28679835717,141561.5,8806065.66666667,511000.333333333,2608171.16666667,5589817.83333333,33664.6666666667,399.998924175618,770.995791381642,400.207968049335,491.098258015352,801.524906019383,399.948500424331,0.177230317506503,108.091893586456,5.60494932642141,127.648150377423,42.6186916245287,1.04624718261488,13107.760874985,27326.9944698651,5418.78155118534,3307.22473241119,12309.4192845689,215.130358388575,12077.8353958357,35951.1316009905,10201.4493528991,7227.10512616743,23612.5520419682,711.994327469831,15000,8119.51530620601,14992.9854846325,14546.7028735377,3478.75889919553,15000.122329973,0,3651.54571744162,144.072664695423,1558.90898568647,1791.66346272182,5.38009525328357,
,15853.1902419424,770.021894361747,86783.236361835,11305.3684554112,366.725059051084,325.232148306424,44611.7213248742,3879.15927446791,86859.0085891313,21196.893989782,2186.51760706213,6526.82818231828,195425.333333333,8904213.66666667,657176,2842939.5,5208005.83333333,35925.6666666667,399.999046179659,766.010242850282,400.190081258804,481.121902580272,815.665934348542,398.419429182975,0.360336758187197,123.883099673333,6.24966547524476,137.76175442967,54.8503949361891,10.0751388088424,12883.1315349089,27645.3317285352,4754.8726538688,3565.2552169447,17379.1523378974,507.22075420262,12382.9521659912,35380.7267541449,9684.59854203079,6720.65806802989,27585.5553464861,1593.90785993854,15000.0194220634,9039.28800248583,14996.393767648,14659.5032250441,3338.28206389674,15019.3599458026,5.97920094676404,4385.87906713025,123.685123358584,1776.30068103175,2163.40472543103,163.600864315262,
,9105.95469729772,1120.34589891351,90214.8727639823,11830.0876759734,624.851526005591,502.467506875521,42607.9503488488,5524.10018249492,86995.4379353148,19790.3016083574,3509.85048894225,8103.25146859327,187634.666666667,9077544,689308.666666667,2768647,5405332.33333333,28588.6666666667,399.515331780239,772.21169885154,400.239894479074,492.28738288483,833.124176919109,398.608450600223,6.14648355487425,127.271206224745,7.4364347472023,147.150574770003,64.6707308109122,8.92400134337404,11754.6026119271,31169.5574459088,5048.58254175892,4432.14749106198,22806.8122867588,969.520215943954,12424.7160371283,34894.7836178719,8744.71877942798,6989.51764993887,33434.5452765961,1935.76802709151,15012.1661679422,7882.90809516372,14995.9719549711,14325.6152219516,2821.68474569563,15013.0224100894,152.886090337234,4255.82329376771,126.623282999241,2200.21291835319,1724.08124285437,116.413010928476,
,2891.86401013067,1041.07151084356,76382.8697819745,8511.50784444746,420.567710729169,523.917302751639,19703.7471152385,4962.48296710516,81772.446434131,15715.481516368,2133.62763491324,5961.74362383299,210274,10893754.3333333,827007.333333333,3194553.5,3274221,32564.6666666667,399.9702836641,755.837733237514,400.212925852775,507.872661312328,816.857252365822,400.131155770255,1.32062958555993,129.596130864431,6.8298041938895,137.960971855005,58.4424418471298,3.97685155442072,13953.849894624,41207.3463029958,7504.75034633181,9948.09049447568,20421.1304388262,1940.09915541009,12141.3008634199,42343.6388814356,8641.99463552836,11164.5771965765,32421.4087377085,2215.9901599307,15000.5340357099,7085.91118707247,14999.2767122961,13871.1984478634,5139.44368786681,14999.057150683,21.9646158676084,3644.86113101504,85.2535903021382,2161.72319073178,1761.15404260873,48.9374498531954,
,3041.675401304,1083.28032287228,66025.830403575,9293.64343639967,178.521651273046,92.2117084513818,16549.0543731679,4953.72903639366,69542.8178990129,17060.1925207859,1687.76862546371,2612.24661373425,194875.666666667,10414621.3333333,837640,4379091.16666667,1823152,49316.8333333333,400.001905972844,726.055098285788,400.405081205619,477.140270096543,788.145445140443,400.073355403256,0.439502925420628,115.312765462253,6.70389042421691,109.668596106226,58.9236103591935,2.38417927880855,12952.0328292899,23161.4623069971,4540.35784027199,3827.0682700519,14680.4957787373,151.769602051024,11975.2277714124,30329.6261317975,9126.03299490516,9571.3604809493,25382.6227133321,972.742198930542,15000,8953.94287181204,14994.6451934544,14472.5240646961,4373.43176199923,14999.3831423731,0,3553.86630791099,115.399441038391,1562.54080578627,2104.1759080805,25.8685517357776,
,4804.66306663262,1879.03195405763,74536.1779727341,14214.1653781586,468.061423359276,211.852756804034,28485.0999827955,8569.66678937188,75099.0932997117,27415.5019727112,3217.61410939399,4609.71077587625,143451.166666667,11755992.5,489947.333333333,3130235.83333333,2231687.66666667,38965.5,399.907631389957,687.364602785297,400.979529039791,460.414243316494,752.884735958805,399.414771884985,2.26197994457305,165.271872315791,11.5170440793551,116.571441223275,111.695379591908,6.81253410813553,13492.5439394754,26359.3868269242,6092.09374776804,5612.53700464296,23529.2434450308,253.430847900643,12578.1934715577,32746.0599829917,10782.3023292378,12585.8427414485,33167.7461626419,1597.13110669056,15002.0311051489,9884.62127270917,14995.7446015712,14508.1912012748,5399.8190568995,15015.2264879864,49.8306799003334,4259.94673825566,173.657080037566,1949.32082161293,3768.55949203939,156.642523335173,
,5673.7701587039,1722.01129592593,88878.5483640593,15271.5071198812,1203.88396349797,644.013417472127,33171.984371448,8493.67664830326,88682.6761800055,29850.4741471433,5634.99904023957,8725.07500686933,147180.166666667,10820159.1666667,409321.666666667,2666418.66666667,4015975.83333333,32866.3333333333,399.945445853229,692.525760789036,400.956653539149,452.937829020181,736.267625588559,399.414968720161,1.84379126326377,176.125835492156,11.4668830544637,124.767971357332,131.610236802136,8.30731680136683,14533.4104077212,30800.5837543921,6918.90525320085,7363.30222116462,24703.7153772508,204.141974769394,13311.3008331597,34458.0227093852,11599.4744836741,14986.7497027842,37587.8557805806,1622.76154025791,15000.8242732749,10533.2595171343,15003.0929724858,14672.4442331598,7473.04658613697,15011.2218279262,34.7096699146798,4612.29332897592,160.17014212746,2085.92876432132,4790.52773911749,147.649314557502,
,10427.6151247508,2435.49716833106,84689.5437842873,18273.1562916964,2090.31992551073,214.02892691515,29259.4351732805,10831.8020078262,80964.3325595828,30139.6466207948,9590.59467456192,5578.0729178363,116349,9975359.16666667,354150.833333333,1730059.5,5660457,26860.5,399.981055126529,685.0121702593,401.990205363369,460.12122244352,680.816863892313,399.169279777569,1.33376441071629,170.318894454366,11.8783282698428,113.106173927884,163.534970099672,9.95542987054536,14278.9971665941,25879.2422415148,7200.74393857635,6175.2070723699,24382.698877797,439.639871155437,11836.3193375122,31769.1611393199,11561.4632120089,11991.4952295173,36518.9041600722,1722.01321052151,15000.3879146384,10637.56555068,14988.027836058,14495.9739813683,8111.2349453057,15029.3059936862,22.8886995979262,4719.35148602383,206.046883341574,1858.24677049072,4824.54141735335,269.881314301062,
,1609.40355139387,2159.35888943954,79422.4942113967,14888.4252271217,1907.82493423657,230.608922530326,12829.3388212807,10107.3043278509,74840.9543863883,28165.2695379616,8591.19558692349,4860.20405056133,166709.666666667,9762743.16666667,624491,1674599.5,5638023.33333333,30072.3333333333,398.104426024777,682.988153285415,400.321230525862,477.158753099868,688.155157898335,319.415059747805,10.6295987369975,167.960602942672,8.95930645348347,122.170408003055,151.587248335174,29.799538064187,15847.2255861935,32313.8739447474,9262.46973430486,12516.070124604,17692.7038074249,440.087986688324,13404.677436297,33272.6638008942,11937.436933429,13449.6203999214,30302.2579038476,3015.46488676872,15068.7113354788,9148.818719892,14991.0881659399,14023.94847767,6868.97414391361,12908.008609936,348.09308668162,4324.29801305001,242.727510886806,2125.87071898035,3630.69047798374,880.660731725976,
,846.969257202775,1346.36926247564,66461.8068326529,8268.81867468837,997.444481096861,181.591132745735,8392.5205914696,4581.87269661574,63151.0803688949,14204.9040859545,3803.46507540133,4261.29889997771,96710.8333333333,9086586.83333333,187769,1064861.66666667,6777039.83333333,27445.5,333.336550941996,695.164497191808,400.605868356408,483.551887418006,733.030539972787,333.609324094775,1.29465035569954,138.741366616979,7.55745392124116,106.215558912704,88.509714369454,13.6722521044318,13844.8712353138,25219.6835836897,9002.65518066091,14091.4446753675,9310.99033350539,89.547861892608,12089.0610609593,31797.030891522,10292.2892385806,13215.3064074596,17804.8249508096,1371.3657060847,12500.0470373279,5984.61377660917,14993.8209292036,13179.6606932598,5191.09888484519,12497.348188167,22.7382516872491,3054.16032693937,109.84705899712,2236.58220004752,1709.04706827047,295.063047772722,
,812.894283123649,1691.08164619406,64055.7902055906,14855.697034506,494.67050703344,286.925516257309,7205.69486715258,6242.28535409147,61468.3347953776,22055.4727207077,2652.98520581866,3857.39423988083,101065.333333333,8570781.66666667,247737.666666667,2031757.16666667,7155521.5,37411,400.007982286998,714.634901641289,400.403561941152,482.715560068982,758.903310646131,400.72154763285,0.786195942489697,111.241859351976,5.37723550686159,93.2983066685845,76.0579472053841,7.33137085702104,16747.6095899557,17861.7154568362,6164.79613081233,3085.31562650758,9056.58206372186,149.390700765915,13520.4014700085,24391.5436841554,10216.9552373106,6303.2605414014,18157.8869899136,1230.41623450801,14999.9366972321,7408.54941625475,14995.2285699434,14265.5739221338,3412.87109698545,14987.5591287346,8.98166391493548,3265.14713325547,77.6159938098007,1400.57113433202,1046.305145431,156.848061410506,
,2183.22002731486,13596.1732474246,192028.731823565,38317.8134817131,7015.74609381141,382.996472409611,15808.4263108023,33895.9230250519,104500.377944282,58629.7478416983,21825.587036119,4287.91250211124,145220.5,7336057.66666667,140652,349892.5,10359966.5,50647.3333333333,318.894697189173,657.078006067783,311.066511459316,432.543245841641,721.186660667388,249.999558474997,60.9622265312341,171.906633960318,59.6615391453992,148.871835828084,118.491391193941,58.6114511710725,20380.4615728355,28838.9592249797,8079.22462980863,6847.77307649566,12479.7155824266,8090.30578051756,20569.8465280481,36233.3698707591,16295.3037908409,10141.9175210072,31868.1659715886,14474.3826698572,17640.4060425236,11172.9640374118,17884.5292118473,15255.2709968984,6767.13968039176,19898.6393981014,1896.6104874882,4727.39092192946,1862.08045701231,2007.60587384574,3670.13120327215,2258.30647759009,
,3088.76636698074,5617.35150858246,144806.344707838,33194.5195379858,6036.08698096015,236.805550541153,24856.2623504947,18389.7696331249,112622.939680023,49371.2794661956,15871.5695869711,4668.71114112572,119490.333333333,7095196.83333333,97340.8333333333,276051.5,10585756.3333333,30055.6666666667,363.284712305347,710.28107724266,371.074464835682,487.343190639191,742.410366466104,277.711398858932,31.3836242700297,154.764598356939,41.4181775982316,155.933031154515,90.9682448409707,24.8829639914148,19087.4451876995,33214.7787070313,12876.6330878157,8168.04254213884,10287.1714953391,4416.84185215608,18157.6174207093,39698.5841806212,17535.8495507041,12309.2332473378,26023.7750087945,6271.74108002941,16057.6782581091,7828.55018524477,15887.8019769957,14135.4102310348,5154.69892423392,14015.3633820442,905.988144628387,4302.10727554417,1236.43487376921,2367.12270949253,2191.77292044091,685.896828101154,
